order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,cancellation_reason,ai_cancel_flag,recoverable_flag,intervention_attempted_by_navedas,intervention_success,recovery_rate_flag,revenue_lost_before_ai_only,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,intervention_failure_reason,customer_state,payment_auth_status,shopify_id,governance_tier,refund_type,month
ORD-800106,2025-05-21,High,2711.0,4.0,10844.0,0.47251273091912793,Stock Sync Delay,1,0,0,0,0,10844.0,0.0,0.0,5123.928054087023,5123.928054087023,0.0,0.0,0.0,Not Recoverable,IN,Pending,#800106,None,N/A,2025-05
ORD-800107,2025-04-30,Low,464.0,4.0,1856.0,0.22281456028552077,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#800107,None,N/A,2025-04
ORD-800108,2025-03-26,Medium,1910.0,2.0,3820.0,0.3129239070203524,Stock Sync Delay,1,1,1,1,1,3820.0,3820.0,0.0,1195.369324817746,0.0,1195.369324817746,25.0,1170.369324817746,None,NJ,Pending,#800108,Human,Partial,2025-03
ORD-800109,2025-05-07,High,2868.0,2.0,5736.0,0.5137968189721078,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#800109,None,N/A,2025-05
ORD-800110,2025-02-19,Medium,1942.0,3.0,5826.0,0.46892337704766823,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800110,None,N/A,2025-02
ORD-800111,2025-05-21,Medium,997.0,3.0,2991.0,0.45978157485854954,Vendor Split Possible,1,1,1,1,1,2991.0,2991.0,0.0,1375.2066904019216,0.0,1375.2066904019216,25.0,1350.2066904019216,None,NC,Pending,#800111,Human,Split Fulfillment,2025-05
ORD-800112,2025-04-11,High,244.0,4.0,976.0,0.43377313066384937,Vendor Split Possible,1,1,1,1,1,976.0,976.0,0.0,423.362575527917,0.0,423.362575527917,25.0,398.362575527917,None,CA,Pending,#800112,Human,Split Fulfillment,2025-04
ORD-800113,2025-03-24,High,1944.0,1.0,1944.0,0.34534234737133424,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#800113,None,N/A,2025-03
ORD-800114,2025-04-02,High,2476.0,1.0,2476.0,0.34113446212064563,AI Logic Gap - SKU Mapping,1,1,1,1,1,2476.0,2476.0,0.0,844.6489282107186,0.0,844.6489282107186,15.0,829.6489282107186,None,GA,Pending,#800114,Auto,Partial,2025-04
ORD-800115,2025-04-13,High,1946.0,2.0,3892.0,0.4831263706567804,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800115,None,N/A,2025-04
ORD-800116,2025-01-07,Medium,3428.0,2.0,6856.0,0.30282310211777486,Vendor Split Possible,1,0,0,0,0,6856.0,0.0,0.0,2076.1551881194646,2076.1551881194646,0.0,0.0,0.0,Not Recoverable,OH,Pending,#800116,None,N/A,2025-01
ORD-800117,2025-01-26,High,2129.0,2.0,4258.0,0.43969115544534076,Payment Expired,1,1,1,1,1,4258.0,4258.0,0.0,1872.204939886261,0.0,1872.204939886261,25.0,1847.204939886261,None,IL,Expired,#800117,Human,Partial,2025-01
ORD-800118,2025-02-14,Medium,1803.0,4.0,7212.0,0.45417298319838484,Vendor Split Possible,1,0,0,0,0,7212.0,0.0,0.0,3275.4955548267512,3275.4955548267512,0.0,0.0,0.0,Not Recoverable,MD,Pending,#800118,None,N/A,2025-02
ORD-800119,2025-01-21,Medium,241.0,1.0,241.0,0.4955945962765351,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#800119,None,N/A,2025-01
ORD-800120,2025-03-21,Medium,1977.0,4.0,7908.0,0.3119599567474555,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800120,None,N/A,2025-03
ORD-800121,2025-05-01,High,631.0,3.0,1893.0,0.4596612433933708,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#800121,None,N/A,2025-05
ORD-800122,2025-04-28,Medium,2550.0,3.0,7650.0,0.2372714641525404,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,OH,Authorized,#800122,None,N/A,2025-04
ORD-800123,2025-03-26,High,606.0,3.0,1818.0,0.24832160513316667,AI Logic Gap - SKU Mapping,1,1,1,1,1,1818.0,1818.0,0.0,451.44867813209703,0.0,451.44867813209703,15.0,436.44867813209703,None,MO,Pending,#800123,Auto,Partial,2025-03
ORD-800124,2025-06-03,Low,3178.0,1.0,3178.0,0.34606761406069053,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IN,Authorized,#800124,None,N/A,2025-06
ORD-800125,2025-04-12,High,1092.0,3.0,3276.0,0.21932902172433655,AI Logic Gap - SKU Mapping,1,1,1,1,1,3276.0,3276.0,0.0,718.5218751689265,0.0,718.5218751689265,25.0,693.5218751689265,None,GA,Pending,#800125,Human,Partial,2025-04
ORD-800126,2025-01-15,Low,1547.0,1.0,1547.0,0.5316944125128684,Stock Sync Delay,1,1,1,1,1,1547.0,1547.0,0.0,822.5312561574075,0.0,822.5312561574075,25.0,797.5312561574075,None,CA,Pending,#800126,Human,Partial,2025-01
ORD-800127,2025-05-18,Medium,549.0,3.0,1647.0,0.5156635336782762,Vendor Split Possible,1,0,0,0,0,1647.0,0.0,0.0,849.2978399681209,849.2978399681209,0.0,0.0,0.0,Not Recoverable,MD,Pending,#800127,None,N/A,2025-05
ORD-800128,2025-04-14,Low,776.0,3.0,2328.0,0.21712679343404512,AI Logic Gap - SKU Mapping,1,0,0,0,0,2328.0,0.0,0.0,505.471175114457,505.471175114457,0.0,0.0,0.0,Not Recoverable,MO,Pending,#800128,None,N/A,2025-04
ORD-800129,2025-04-25,Low,3230.0,3.0,9690.0,0.4934091026622976,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#800129,None,N/A,2025-04
ORD-800130,2025-04-12,Low,1028.0,2.0,2056.0,0.3781059609315089,AI Logic Gap - SKU Mapping,1,1,1,1,1,2056.0,2056.0,0.0,777.3858556751823,0.0,777.3858556751823,15.0,762.3858556751823,None,CA,Pending,#800130,Auto,Partial,2025-04
ORD-800131,2025-04-10,Medium,1819.0,2.0,3638.0,0.4456870109307425,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800131,None,N/A,2025-04
ORD-800132,2025-01-17,High,3435.0,2.0,6870.0,0.5104259092543656,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800132,None,N/A,2025-01
ORD-800133,2025-04-11,Medium,2201.0,1.0,2201.0,0.4019410704771945,Vendor Split Possible,1,0,0,0,0,2201.0,0.0,0.0,884.6722961203051,884.6722961203051,0.0,0.0,0.0,Not Recoverable,IN,Pending,#800133,None,N/A,2025-04
ORD-800134,2025-05-24,High,193.0,3.0,579.0,0.24071448509962032,Stock Sync Delay,1,0,0,0,0,579.0,0.0,0.0,139.37368687268017,139.37368687268017,0.0,0.0,0.0,Not Recoverable,MA,Pending,#800134,None,N/A,2025-05
ORD-800135,2025-02-24,Medium,1283.0,1.0,1283.0,0.2009025136703052,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MO,Authorized,#800135,None,N/A,2025-02
ORD-800136,2025-04-19,Low,1384.0,2.0,2768.0,0.3739225362880063,Payment Expired,1,1,1,1,1,2768.0,2768.0,0.0,1035.0175804452015,0.0,1035.0175804452015,15.0,1020.0175804452015,None,NJ,Expired,#800136,Auto,Partial,2025-04
ORD-800137,2025-01-06,Medium,1003.0,3.0,3009.0,0.5322312462435261,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#800137,None,N/A,2025-01
ORD-800138,2025-03-04,High,882.0,1.0,882.0,0.40041765506461857,Stock Sync Delay,1,0,0,0,0,882.0,0.0,0.0,353.1683717669936,353.1683717669936,0.0,0.0,0.0,Not Recoverable,AZ,Pending,#800138,None,N/A,2025-03
ORD-800139,2025-03-20,Low,1785.0,4.0,7140.0,0.3305286983308803,Vendor Split Possible,1,0,0,0,0,7140.0,0.0,0.0,2359.974906082485,2359.974906082485,0.0,0.0,0.0,Not Recoverable,IL,Pending,#800139,None,N/A,2025-03
ORD-800140,2025-06-26,High,1350.0,2.0,2700.0,0.21082270597831967,Stock Sync Delay,1,1,1,1,1,2700.0,2700.0,0.0,569.2213061414632,0.0,569.2213061414632,15.0,554.2213061414632,None,WA,Pending,#800140,Auto,Partial,2025-06
ORD-800141,2025-02-08,Low,1065.0,1.0,1065.0,0.5202427960473701,Payment Expired,1,0,0,0,0,1065.0,0.0,0.0,554.0585777904491,554.0585777904491,0.0,0.0,0.0,Not Recoverable,FL,Expired,#800141,None,N/A,2025-02
ORD-800142,2025-02-19,Medium,1474.0,3.0,4422.0,0.3145048313003148,Stock Sync Delay,1,1,1,1,1,4422.0,4422.0,0.0,1390.7403640099922,0.0,1390.7403640099922,25.0,1365.7403640099922,None,CA,Pending,#800142,Human,Partial,2025-02
ORD-800143,2025-03-15,High,1235.0,3.0,3705.0,0.44667209046028367,Payment Expired,1,0,0,0,0,3705.0,0.0,0.0,1654.920095155351,1654.920095155351,0.0,0.0,0.0,Not Recoverable,NC,Expired,#800143,None,N/A,2025-03
ORD-800144,2025-06-28,High,839.0,3.0,2517.0,0.44298302073901275,AI Logic Gap - SKU Mapping,1,1,1,1,1,2517.0,2517.0,0.0,1114.9882632000952,0.0,1114.9882632000952,25.0,1089.9882632000952,None,VA,Pending,#800144,Human,Partial,2025-06
ORD-800145,2025-06-03,Low,1611.0,4.0,6444.0,0.28885910647906177,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#800145,None,N/A,2025-06
ORD-800146,2025-01-07,High,3300.0,2.0,6600.0,0.2223221272612539,Payment Expired,1,1,1,1,1,6600.0,6600.0,0.0,1467.3260399242756,0.0,1467.3260399242756,25.0,1442.3260399242756,None,TN,Expired,#800146,Human,Partial,2025-01
ORD-800147,2025-02-12,Low,1794.0,4.0,7176.0,0.3347501325351453,Payment Expired,1,1,1,1,1,7176.0,7176.0,0.0,2402.1669510722027,0.0,2402.1669510722027,25.0,2377.1669510722027,None,AZ,Expired,#800147,Human,Partial,2025-02
ORD-800148,2025-05-28,Medium,2111.0,2.0,4222.0,0.31099585484301995,Payment Expired,1,1,1,1,1,4222.0,4222.0,0.0,1313.0244991472302,0.0,1313.0244991472302,25.0,1288.0244991472302,None,IN,Expired,#800148,Human,Partial,2025-05
ORD-800149,2025-01-11,Medium,3445.0,3.0,10335.0,0.44508973960531406,Vendor Split Possible,1,0,0,0,0,10335.0,0.0,0.0,4600.002458820921,4600.002458820921,0.0,0.0,0.0,Not Recoverable,GA,Pending,#800149,None,N/A,2025-01
ORD-800150,2025-06-04,Medium,2166.0,1.0,2166.0,0.48692387348094374,Stock Sync Delay,1,1,1,0,0,2166.0,0.0,2166.0,1054.677109959724,1054.677109959724,0.0,25.0,-25.0,Customer Abandoned,AZ,Pending,#800150,Human,Partial,2025-06
ORD-800151,2025-02-20,Medium,820.0,3.0,2460.0,0.27785589608708616,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#800151,None,N/A,2025-02
ORD-800152,2025-06-15,Medium,1424.0,2.0,2848.0,0.38488087442175484,AI Logic Gap - SKU Mapping,1,1,1,1,1,2848.0,2848.0,0.0,1096.1407303531578,0.0,1096.1407303531578,15.0,1081.1407303531578,None,FL,Pending,#800152,Auto,Partial,2025-06
ORD-800153,2025-02-22,Medium,1733.0,3.0,5199.0,0.21421292158585659,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IN,Authorized,#800153,None,N/A,2025-02
ORD-800154,2025-03-20,Medium,1687.0,4.0,6748.0,0.27498953802671167,Vendor Split Possible,1,1,1,0,0,6748.0,0.0,6748.0,1855.6294026042503,1855.6294026042503,0.0,25.0,-25.0,Vendor SLA Delay,WA,Pending,#800154,Human,Split Fulfillment,2025-03
ORD-800155,2025-04-30,High,565.0,4.0,2260.0,0.4666165618627291,AI Logic Gap - SKU Mapping,1,1,1,1,1,2260.0,2260.0,0.0,1054.5534298097677,0.0,1054.5534298097677,25.0,1029.5534298097677,None,MA,Pending,#800155,Human,Partial,2025-04
ORD-800156,2025-01-23,Low,415.0,4.0,1660.0,0.4776894121711754,Payment Expired,1,1,1,1,1,1660.0,1660.0,0.0,792.9644242041511,0.0,792.9644242041511,25.0,767.9644242041511,None,WA,Expired,#800156,Human,Partial,2025-01
ORD-800157,2025-04-11,Medium,1257.0,1.0,1257.0,0.4717415622081312,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800157,None,N/A,2025-04
ORD-800158,2025-04-01,Medium,3204.0,1.0,3204.0,0.24983577374589455,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800158,None,N/A,2025-04
ORD-800159,2025-05-22,Medium,2524.0,4.0,10096.0,0.3928621546139461,Payment Expired,1,1,1,0,0,10096.0,0.0,10096.0,3966.3363129823997,3966.3363129823997,0.0,25.0,-25.0,Vendor SLA Delay,CA,Expired,#800159,Human,Partial,2025-05
ORD-800160,2025-06-29,Medium,2953.0,2.0,5906.0,0.34794794505518406,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#800160,None,N/A,2025-06
ORD-800161,2025-04-30,High,651.0,1.0,651.0,0.5470202038782817,Vendor Split Possible,1,1,1,1,1,651.0,651.0,0.0,356.11015272476135,0.0,356.11015272476135,25.0,331.11015272476135,None,TX,Pending,#800161,Human,Split Fulfillment,2025-04
ORD-800162,2025-03-15,Low,1479.0,2.0,2958.0,0.4289244541704177,Payment Expired,1,1,1,0,0,2958.0,0.0,2958.0,1268.7585354360956,1268.7585354360956,0.0,25.0,-25.0,Vendor SLA Delay,MD,Expired,#800162,Human,Partial,2025-03
ORD-800163,2025-03-15,Medium,2055.0,4.0,8220.0,0.5273207319885052,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#800163,None,N/A,2025-03
ORD-800164,2025-03-17,Low,1548.0,2.0,3096.0,0.2508726067529532,Stock Sync Delay,1,1,1,1,1,3096.0,3096.0,0.0,776.7015905071431,0.0,776.7015905071431,25.0,751.7015905071431,None,WI,Pending,#800164,Human,Partial,2025-03
ORD-800165,2025-05-27,Low,1487.0,1.0,1487.0,0.3578056455850802,AI Logic Gap - SKU Mapping,1,1,1,0,0,1487.0,0.0,1487.0,532.0569949850143,532.0569949850143,0.0,15.0,-15.0,Customer Payment Expired,MD,Pending,#800165,Auto,Partial,2025-05
ORD-800166,2025-02-27,Medium,1291.0,3.0,3873.0,0.47006266003705405,Stock Sync Delay,1,1,1,1,1,3873.0,3873.0,0.0,1820.5526823235102,0.0,1820.5526823235102,25.0,1795.5526823235102,None,OH,Pending,#800166,Human,Partial,2025-02
ORD-800167,2025-01-31,Medium,227.0,1.0,227.0,0.32875020481064093,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#800167,None,N/A,2025-01
ORD-800168,2025-03-02,High,3007.0,2.0,6014.0,0.4213779736537764,Payment Expired,1,1,1,1,1,6014.0,6014.0,0.0,2534.1671335538113,0.0,2534.1671335538113,25.0,2509.1671335538113,None,IN,Expired,#800168,Human,Partial,2025-03
ORD-800169,2025-01-05,High,3269.0,1.0,3269.0,0.3790957603307813,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#800169,None,N/A,2025-01
ORD-800170,2025-01-20,Medium,328.0,3.0,984.0,0.5471752932262974,Stock Sync Delay,1,1,1,1,1,984.0,984.0,0.0,538.4204885346767,0.0,538.4204885346767,25.0,513.4204885346767,None,PA,Pending,#800170,Human,Partial,2025-01
ORD-800171,2025-01-17,High,1476.0,2.0,2952.0,0.26085538902292205,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#800171,None,N/A,2025-01
ORD-800172,2025-05-19,High,1836.0,4.0,7344.0,0.5273720433655448,Stock Sync Delay,1,1,1,1,1,7344.0,7344.0,0.0,3873.0202864765606,0.0,3873.0202864765606,25.0,3848.0202864765606,None,MI,Pending,#800172,Human,Partial,2025-05
ORD-800173,2025-05-11,Medium,2754.0,2.0,5508.0,0.3405498338311539,Payment Expired,1,1,1,1,1,5508.0,5508.0,0.0,1875.7484847419955,0.0,1875.7484847419955,25.0,1850.7484847419955,None,OH,Expired,#800173,Human,Partial,2025-05
ORD-800174,2025-05-06,High,3454.0,1.0,3454.0,0.3637975382320531,Vendor Split Possible,1,1,1,1,1,3454.0,3454.0,0.0,1256.5566970535112,0.0,1256.5566970535112,25.0,1231.5566970535112,None,GA,Pending,#800174,Human,Split Fulfillment,2025-05
ORD-800175,2025-03-25,High,1486.0,1.0,1486.0,0.3850106592914927,Stock Sync Delay,1,1,1,1,1,1486.0,1486.0,0.0,572.1258397071581,0.0,572.1258397071581,15.0,557.1258397071581,None,MD,Pending,#800175,Auto,Partial,2025-03
ORD-800176,2025-05-10,Medium,2633.0,1.0,2633.0,0.292878292301753,AI Logic Gap - SKU Mapping,1,0,0,0,0,2633.0,0.0,0.0,771.1485436305156,771.1485436305156,0.0,0.0,0.0,Not Recoverable,OH,Pending,#800176,None,N/A,2025-05
ORD-800177,2025-01-30,High,3283.0,2.0,6566.0,0.5372801049137776,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#800177,None,N/A,2025-01
ORD-800178,2025-06-12,High,2914.0,1.0,2914.0,0.5190205218321764,Stock Sync Delay,1,1,1,1,1,2914.0,2914.0,0.0,1512.425800618962,0.0,1512.425800618962,25.0,1487.425800618962,None,VA,Pending,#800178,Human,Partial,2025-06
ORD-800179,2025-04-01,High,1052.0,2.0,2104.0,0.5405167850739769,Stock Sync Delay,1,1,1,1,1,2104.0,2104.0,0.0,1137.2473157956474,0.0,1137.2473157956474,25.0,1112.2473157956474,None,TX,Pending,#800179,Human,Partial,2025-04
ORD-800180,2025-06-18,Medium,2870.0,4.0,11480.0,0.5489218502733331,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NY,Authorized,#800180,None,N/A,2025-06
ORD-800181,2025-01-28,Low,1472.0,4.0,5888.0,0.4344300333133403,Stock Sync Delay,1,1,1,1,1,5888.0,5888.0,0.0,2557.924036148948,0.0,2557.924036148948,25.0,2532.924036148948,None,WA,Pending,#800181,Human,Partial,2025-01
ORD-800182,2025-03-31,High,110.0,3.0,330.0,0.35808992353201063,Payment Expired,1,1,1,1,1,330.0,330.0,0.0,118.16967476556351,0.0,118.16967476556351,15.0,103.16967476556351,None,NY,Expired,#800182,Auto,Partial,2025-03
ORD-800183,2025-05-06,Medium,2668.0,4.0,10672.0,0.49775686552370674,Stock Sync Delay,1,0,0,0,0,10672.0,0.0,0.0,5312.061268868998,5312.061268868998,0.0,0.0,0.0,Not Recoverable,NY,Pending,#800183,None,N/A,2025-05
ORD-800184,2025-03-31,High,2932.0,4.0,11728.0,0.20833170724271852,Payment Expired,1,1,1,1,1,11728.0,11728.0,0.0,2443.3142625426026,0.0,2443.3142625426026,25.0,2418.3142625426026,None,MI,Expired,#800184,Human,Partial,2025-03
ORD-800185,2025-03-22,Medium,1235.0,3.0,3705.0,0.4920414156497262,Payment Expired,1,1,1,0,0,3705.0,0.0,3705.0,1823.0134449822356,1823.0134449822356,0.0,25.0,-25.0,Customer Abandoned,NC,Expired,#800185,Human,Partial,2025-03
ORD-800186,2025-01-30,High,1605.0,4.0,6420.0,0.37405010847385234,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#800186,None,N/A,2025-01
ORD-800187,2025-03-10,Low,1307.0,1.0,1307.0,0.43562700947919625,Vendor Split Possible,1,1,1,0,0,1307.0,0.0,1307.0,569.3645013893095,569.3645013893095,0.0,25.0,-25.0,Late Detection,MO,Pending,#800187,Human,Split Fulfillment,2025-03
ORD-800188,2025-02-12,Medium,453.0,4.0,1812.0,0.3309161214698777,Payment Expired,1,0,0,0,0,1812.0,0.0,0.0,599.6200121034184,599.6200121034184,0.0,0.0,0.0,Not Recoverable,MD,Expired,#800188,None,N/A,2025-02
ORD-800189,2025-02-24,Medium,3482.0,2.0,6964.0,0.3290181038533856,Vendor Split Possible,1,1,1,1,1,6964.0,6964.0,0.0,2291.282075234977,0.0,2291.282075234977,25.0,2266.282075234977,None,TX,Pending,#800189,Human,Split Fulfillment,2025-02
ORD-800190,2025-05-04,High,128.0,3.0,384.0,0.21110100348381072,AI Logic Gap - SKU Mapping,1,1,1,1,1,384.0,384.0,0.0,81.06278533778331,0.0,81.06278533778331,15.0,66.06278533778331,None,IN,Pending,#800190,Auto,Partial,2025-05
ORD-800191,2025-04-24,Low,1966.0,4.0,7864.0,0.3483263006501547,AI Logic Gap - SKU Mapping,1,1,1,1,1,7864.0,7864.0,0.0,2739.2380283128164,0.0,2739.2380283128164,25.0,2714.2380283128164,None,MD,Pending,#800191,Human,Partial,2025-04
ORD-800192,2025-04-20,High,101.0,2.0,202.0,0.34292396839676553,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#800192,None,N/A,2025-04
ORD-800193,2025-03-07,Medium,2428.0,1.0,2428.0,0.278676885653825,Vendor Split Possible,1,1,1,1,1,2428.0,2428.0,0.0,676.627478367487,0.0,676.627478367487,15.0,661.627478367487,None,WI,Pending,#800193,Auto,Split Fulfillment,2025-03
ORD-800194,2025-06-22,Medium,3157.0,2.0,6314.0,0.2865631457389186,Payment Expired,1,1,1,1,1,6314.0,6314.0,0.0,1809.359702195532,0.0,1809.359702195532,25.0,1784.359702195532,None,IN,Expired,#800194,Human,Partial,2025-06
ORD-800195,2025-01-16,Medium,2269.0,2.0,4538.0,0.4044488531548791,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#800195,None,N/A,2025-01
ORD-800196,2025-03-03,Low,2141.0,4.0,8564.0,0.31122000488882606,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#800196,None,N/A,2025-03
ORD-800197,2025-01-22,Medium,2906.0,4.0,11624.0,0.49058816815605144,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#800197,None,N/A,2025-01
ORD-800198,2025-03-03,Medium,3411.0,3.0,10233.0,0.23898478739997328,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#800198,None,N/A,2025-03
ORD-800199,2025-06-23,High,3023.0,4.0,12092.0,0.40217573130126527,Stock Sync Delay,1,1,1,0,0,12092.0,0.0,12092.0,4863.1089428949,4863.1089428949,0.0,25.0,-25.0,Late Detection,PA,Pending,#800199,Human,Partial,2025-06
ORD-800200,2025-03-07,Medium,848.0,2.0,1696.0,0.25601565449868585,AI Logic Gap - SKU Mapping,1,0,0,0,0,1696.0,0.0,0.0,434.2025500297712,434.2025500297712,0.0,0.0,0.0,Not Recoverable,VA,Pending,#800200,None,N/A,2025-03
ORD-800201,2025-06-13,Medium,1993.0,2.0,3986.0,0.3848842194222306,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#800201,None,N/A,2025-06
ORD-800202,2025-03-31,Medium,2874.0,4.0,11496.0,0.3933910604326116,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#800202,None,N/A,2025-03
ORD-800203,2025-05-06,Medium,1066.0,3.0,3198.0,0.42480419028400523,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#800203,None,N/A,2025-05
ORD-800204,2025-03-24,Medium,2379.0,3.0,7137.0,0.3495987315455128,AI Logic Gap - SKU Mapping,1,0,0,0,0,7137.0,0.0,0.0,2495.0861470403247,2495.0861470403247,0.0,0.0,0.0,Not Recoverable,NJ,Pending,#800204,None,N/A,2025-03
ORD-800205,2025-02-17,Medium,128.0,2.0,256.0,0.37831613979523904,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#800205,None,N/A,2025-02
ORD-800206,2025-05-18,High,3076.0,3.0,9228.0,0.2633334156284527,AI Logic Gap - SKU Mapping,1,1,1,1,1,9228.0,9228.0,0.0,2430.0407594193616,0.0,2430.0407594193616,25.0,2405.0407594193616,None,GA,Pending,#800206,Human,Partial,2025-05
ORD-800207,2025-06-24,Medium,2169.0,4.0,8676.0,0.3620553724077154,AI Logic Gap - SKU Mapping,1,1,1,1,1,8676.0,8676.0,0.0,3141.1924110093387,0.0,3141.1924110093387,25.0,3116.1924110093387,None,TX,Pending,#800207,Human,Partial,2025-06
ORD-800208,2025-02-17,Low,2613.0,2.0,5226.0,0.3305606361830017,Stock Sync Delay,1,0,0,0,0,5226.0,0.0,0.0,1727.5098846923668,1727.5098846923668,0.0,0.0,0.0,Not Recoverable,OH,Pending,#800208,None,N/A,2025-02
ORD-800209,2025-05-21,High,2897.0,1.0,2897.0,0.4331458866290434,AI Logic Gap - SKU Mapping,1,1,1,1,1,2897.0,2897.0,0.0,1254.8236335643387,0.0,1254.8236335643387,25.0,1229.8236335643387,None,AZ,Pending,#800209,Human,Partial,2025-05
ORD-800210,2025-02-17,High,804.0,1.0,804.0,0.3521876032237702,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#800210,None,N/A,2025-02
ORD-800211,2025-05-10,Medium,1604.0,1.0,1604.0,0.4727695778430771,Vendor Split Possible,1,1,1,0,0,1604.0,0.0,1604.0,758.3224028602957,758.3224028602957,0.0,25.0,-25.0,Customer Abandoned,CA,Pending,#800211,Human,Split Fulfillment,2025-05
ORD-800212,2025-05-23,High,3012.0,2.0,6024.0,0.3490972345007923,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#800212,None,N/A,2025-05
ORD-800213,2025-03-22,Medium,618.0,3.0,1854.0,0.28251991054088554,Payment Expired,1,1,1,1,1,1854.0,1854.0,0.0,523.7919141428018,0.0,523.7919141428018,15.0,508.79191414280183,None,OH,Expired,#800213,Auto,Partial,2025-03
ORD-800214,2025-05-13,Medium,2887.0,4.0,11548.0,0.2957910516355046,Stock Sync Delay,1,1,1,1,1,11548.0,11548.0,0.0,3415.7950642868072,0.0,3415.7950642868072,25.0,3390.7950642868072,None,MI,Pending,#800214,Human,Partial,2025-05
